103	 0.0044	 0.0060	 38.0930
104	 0.0044	 0.0065	 38.0928
105	 0.0044	 0.0070	 38.0927
106	 0.0051	 0.0000	 38.1930
107	 0.0051	 0.0005	 38.1929
108	 0.0051	 0.0010	 38.1928
109	 0.0051	 0.0015	 38.1927
110	 0.0051	 0.0020	 38.1926
111	 0.0051	 0.0025	 38.1925
112	 0.0051	 0.0030	 38.1924
113	 0.0051	 0.0035	 38.1922
114	 0.0051	 0.0040	 38.1921
115	 0.0051	 0.0045	 38.1920
116	 0.0051	 0.0050	 38.1919
117	 0.0051	 0.0055	 38.1918
118	 0.0051	 0.0060	 38.1917
119	 0.0051	 0.0065	 38.1916
120	 0.0051	 0.0070	 38.1915
121	 0.0058	 0.0000	 38.2820
122	 0.0058	 0.0005	 38.2819
123	 0.0058	 0.0010	 38.2818
124	 0.0058	 0.0015	 38.2817
125	 0.0058	 0.0020	 38.2816
126	 0.0058	 0.0025	 38.2815
127	 0.0058	 0.0030	 38.2814
128	 0.0058	 0.0035	 38.2813
129	 0.0058	 0.0040	 38.2812
130	 0.0058	 0.0045	 38.2811
131	 0.0058	 0.0050	 38.2810
132	 0.0058	 0.0055	 38.2809
133	 0.0058	 0.0060	 38.2808
134	 0.0058	 0.0065	 38.2807
135	 0.0058	 0.0070	 38.2806
136	 0.0065	 0.0000	 38.3626
137	 0.0065	 0.0005	 38.3625
138	 0.0065	 0.0010	 38.3624
139	 0.0065	 0.0015	 38.3623
140	 0.0065	 0.0020	 38.3622
141	 0.0065	 0.0025	 38.3621
142	 0.0065	 0.0030	 38.3620
143	 0.0065	 0.0035	 38.3619
144	 0.0065	 0.0040	 38.3618
145	 0.0065	 0.0045	 38.3617
146	 0.0065	 0.0050	 38.3616
147	 0.0065	 0.0055	 38.3615
148	 0.0065	 0.0060	 38.3614
149	 0.0065	 0.0065	 38.3613
150	 0.0065	 0.0070	 38.3612
151	 0.0073	 0.0000	 38.4357
152	 0.0073	 0.0005	 38.4356
153	 0.0073	 0.0010	 38.4356
154	 0.0073	 0.0015	 38.4355
155	 0.0073	 0.0020	 38.4354
156	 0.0073	 0.0025	 38.4353
157	 0.0073	 0.0030	 38.4352
158	 0.0073	 0.0035	 38.4351
159	 0.0073	 0.0040	 38.4350
160	 0.0073	 0.0045	 38.4349
161	 0.0073	 0.0050	 38.4348
162	 0.0073	 0.0055	 38.4348
163	 0.0073	 0.0060	 38.4347
164	 0.0073	 0.0065	 38.4346
165	 0.0073	 0.0070	 38.4345
166	 0.0080	 0.0000	 38.5025
167	 0.0080	 0.0005	 38.5024
168	 0.0080	 0.0010	 38.5023
169	 0.0080	 0.0015	 38.5022
170	 0.0080	 0.0020	 38.5021
171	 0.0080	 0.0025	 38.5021
172	 0.0080	 0.0030	 38.5020
173	 0.0080	 0.0035	 38.5019
174	 0.0080	 0.0040	 38.5018
175	 0.0080	 0.0045	 38.5017
176	 0.0080	 0.0050	 38.5016
177	 0.0080	 0.0055	 38.5016
178	 0.0080	 0.0060	 38.5015
179	 0.0080	 0.0065	 38.5014
180	 0.0080	 0.0070	 38.5013
181	 0.0087	 0.0000	 38.5637
182	 0.0087	 0.0005	 38.5636
183	 0.0087	 0.0010	 38.5635
184	 0.0087	 0.0015	 38.5634
185	 0.0087	 0.0020	 38.5634
186	 0.0087	 0.0025	 38.5633
187	 0.0087	 0.0030	 38.5632
188	 0.0087	 0.0035	 38.5631
189	 0.0087	 0.0040	 38.5631
190	 0.0087	 0.0045	 38.5630
191	 0.0087	 0.0050	 38.5629
192	 0.0087	 0.0055	 38.5628
193	 0.0087	 0.0060	 38.5628
194	 0.0087	 0.0065	 38.5627
195	 0.0087	 0.0070	 38.5626
196	 0.0095	 0.0000	 38.6202
197	 0.0095	 0.0005	 38.6201
198	 0.0095	 0.0010	 38.6200
199	 0.0095	 0.0015	 38.6200
200	 0.0095	 0.0020	 38.6199
201	 0.0095	 0.0025	 38.6198
202	 0.0095	 0.0030	 38.6197
203	 0.0095	 0.0035	 38.6197
204	 0.0095	 0.0040	 38.6196
205	 0.0095	 0.0045	 38.6195
206	 0.0095	 0.0050	 38.6195
207	 0.0095	 0.0055	 38.6194
208	 0.0095	 0.0060	 38.6193
209	 0.0095	 0.0065	 38.6192
210	 0.0095	 0.0070	 38.6192
211	 0.0102	 0.0000	 38.6727
212	 0.0102	 0.0005	 38.6727
213	 0.0102	 0.0010	 38.6726
214	 0.0102	 0.0015	 38.6725
215	 0.0102	 0.0020	 38.6725
216	 0.0102	 0.0025	 38.6724
217	 0.0102	 0.0030	 38.6723
218	 0.0102	 0.0035	 38.6723
219	 0.0102	 0.0040	 38.6722
220	 0.0102	 0.0045	 38.6721
221	 0.0102	 0.0050	 38.6721
222	 0.0102	 0.0055	 38.6720
223	 0.0102	 0.0060	 38.6719
224	 0.0102	 0.0065	 38.6719
225	 0.0102	 0.0070	 38.6718
226	 0.0109	 0.0000	 38.7220
227	 0.0109	 0.0005	 38.7220
228	 0.0109	 0.0010	 38.7219
229	 0.0109	 0.0015	 38.7219
230	 0.0109	 0.0020	 38.7218
231	 0.0109	 0.0025	 38.7217
232	 0.0109	 0.0030	 38.7217
233	 0.0109	 0.0035	 38.7216
234	 0.0109	 0.0040	 38.7215
235	 0.0109	 0.0045	 38.7215
236	 0.0109	 0.0050	 38.7214
237	 0.0109	 0.0055	 38.7213
238	 0.0109	 0.0060	 38.7213
239	 0.0109	 0.0065	 38.7212
240	 0.0109	 0.0070	 38.7211
241	 0.0116	 0.0000	 38.7688
242	 0.0116	 0.0005	 38.7687
243	 0.0116	 0.0010	 38.7686
244	 0.0116	 0.0015	 38.7686
245	 0.0116	 0.0020	 38.7685
246	 0.0116	 0.0025	 38.7685
247	 0.0116	 0.0030	 38.7684
248	 0.0116	 0.0035	 38.7683
249	 0.0116	 0.0040	 38.7683
250	 0.0116	 0.0045	 38.7682
251	 0.0116	 0.0050	 38.7681
252	 0.0116	 0.0055	 38.7681
253	 0.0116	 0.0060	 38.7680
254	 0.0116	 0.0065	 38.7680
255	 0.0116	 0.0070	 38.7679
256	 0.0124	 0.0000	 38.8135
257	 0.0124	 0.0005	 38.8135
258	 0.0124	 0.0010	 38.8134
259	 0.0124	 0.0015	 38.8133
260	 0.0124	 0.0020	 38.8133
261	 0.0124	 0.0025	 38.8132
262	 0.0124	 0.0030	 38.8132
263	 0.0124	 0.0035	 38.8131
264	 0.0124	 0.0040	 38.8130
265	 0.0124	 0.0045	 38.8130
266	 0.0124	 0.0050	 38.8129
267	 0.0124	 0.0055	 38.8129
268	 0.0124	 0.0060	 38.8128
269	 0.0124	 0.0065	 38.8127
270	 0.0124	 0.0070	 38.8127
271	 0.0131	 0.0000	 38.8569
272	 0.0131	 0.0005	 38.8568
273	 0.0131	 0.0010	 38.8568
274	 0.0131	 0.0015	 38.8567
275	 0.0131	 0.0020	 38.8567
276	 0.0131	 0.0025	 38.8566
277	 0.0131	 0.0030	 38.8565
278	 0.0131	 0.0035	 38.8565
279	 0.0131	 0.0040	 38.8564
280	 0.0131	 0.0045	 38.8564
281	 0.0131	 0.0050	 38.8563
282	 0.0131	 0.0055	 38.8563
283	 0.0131	 0.0060	 38.8562
284	 0.0131	 0.0065	 38.8561
285	 0.0131	 0.0070	 38.8561
286	 0.0138	 0.0000	 38.8995
287	 0.0138	 0.0005	 38.8994
288	 0.0138	 0.0010	 38.8994
289	 0.0138	 0.0015	 38.8993
290	 0.0138	 0.0020	 38.8993
291	 0.0138	 0.0025	 38.8992
292	 0.0138	 0.0030	 38.8991
293	 0.0138	 0.0035	 38.8991
294	 0.0138	 0.0040	 38.8990
295	 0.0138	 0.0045	 38.8990
296	 0.0138	 0.0050	 38.8989
297	 0.0138	 0.0055	 38.8989
298	 0.0138	 0.0060	 38.8988
299	 0.0138	 0.0065	 38.8987
300	 0.0138	 0.0070	 38.8987
301	 0.0145	 0.0000	 38.9419
302	 0.0145	 0.0005	 38.9418
303	 0.0145	 0.0010	 38.9417
304	 0.0145	 0.0015	 38.9417
305	 0.0145	 0.0020	 38.9416
306	 0.0145	 0.0025	 38.9416
307	 0.0145	 0.0030	 38.9415
308	 0.0145	 0.0035	 38.9415
309	 0.0145	 0.0040	 38.9414
310	 0.0145	 0.0045	 38.9413
311	 0.0145	 0.0050	 38.9413
312	 0.0145	 0.0055	 38.9412
313	 0.0145	 0.0060	 38.9412
314	 0.0145	 0.0065	 38.9411
315	 0.0145	 0.0070	 38.9411
316	 0.0153	 0.0000	 38.9846
317	 0.0153	 0.0005	 38.9845
318	 0.0153	 0.0010	 38.9845
319	 0.0153	 0.0015	 38.9844
320	 0.0153	 0.0020	 38.9844
321	 0.0153	 0.0025	 38.9843
322	 0.0153	 0.0030	 38.9842
323	 0.0153	 0.0035	 38.9842
324	 0.0153	 0.0040	 38.9841
325	 0.0153	 0.0045	 38.9841
326	 0.0153	 0.0050	 38.9840
327	 0.0153	 0.0055	 38.9839
328	 0.0153	 0.0060	 38.9839
329	 0.0153	 0.0065	 38.9838
330	 0.0153	 0.0070	 38.9838
331	 0.0160	 0.0000	 39.0282
332	 0.0160	 0.0005	 39.0282
333	 0.0160	 0.0010	 39.0281
334	 0.0160	 0.0015	 39.0280
335	 0.0160	 0.0020	 39.0280
336	 0.0160	 0.0025	 39.0279
337	 0.0160	 0.0030	 39.0279
338	 0.0160	 0.0035	 39.0278
339	 0.0160	 0.0040	 39.0277
340	 0.0160	 0.0045	 39.0277
341	 0.0160	 0.0050	 39.0276
342	 0.0160	 0.0055	 39.0276
343	 0.0160	 0.0060	 39.0275
344	 0.0160	 0.0065	 39.0274
345	 0.0160	 0.0070	 39.0274
346	 0.0167	 0.0000	 39.0734
347	 0.0167	 0.0005	 39.0733
348	 0.0167	 0.0010	 39.0732
349	 0.0167	 0.0015	 39.0732
350	 0.0167	 0.0020	 39.0731
351	 0.0167	 0.0025	 39.0730
352	 0.0167	 0.0030	 39.0730
353	 0.0167	 0.0035	 39.0729
354	 0.0167	 0.0040	 39.0729
355	 0.0167	 0.0045	 39.0728
356	 0.0167	 0.0050	 39.0727
357	 0.0167	 0.0055	 39.0727
358	 0.0167	 0.0060	 39.0726
359	 0.0167	 0.0065	 39.0725
360	 0.0167	 0.0070	 39.0725
361	 0.0174	 0.0000	 39.1206
362	 0.0174	 0.0005	 39.1205
363	 0.0174	 0.0010	 39.1205
364	 0.0174	 0.0015	 39.1204
365	 0.0174	 0.0020	 39.1203
366	 0.0174	 0.0025	 39.1203
367	 0.0174	 0.0030	 39.1202
368	 0.0174	 0.0035	 39.1201
369	 0.0174	 0.0040	 39.1201
370	 0.0174	 0.0045	 39.1200
371	 0.0174	 0.0050	 39.1199
372	 0.0174	 0.0055	 39.1199
373	 0.0174	 0.0060	 39.1198
374	 0.0174	 0.0065	 39.1197
375	 0.0174	 0.0070	 39.1197
376	 0.0182	 0.0000	 39.1706
377	 0.0182	 0.0005	 39.1705
378	 0.0182	 0.0010	 39.1704
379	 0.0182	 0.0015	 39.1704
380	 0.0182	 0.0020	 39.1703
381	 0.0182	 0.0025	 39.1702
382	 0.0182	 0.0030	 39.1702
383	 0.0182	 0.0035	 39.1701
384	 0.0182	 0.0040	 39.1700
385	 0.0182	 0.0045	 39.1699
386	 0.0182	 0.0050	 39.1699
387	 0.0182	 0.0055	 39.1698
388	 0.0182	 0.0060	 39.1697
389	 0.0182	 0.0065	 39.1697
390	 0.0182	 0.0070	 39.1696
391	 0.0189	 0.0000	 39.2239
392	 0.0189	 0.0005	 39.2239
393	 0.0189	 0.0010	 39.2238
394	 0.0189	 0.0015	 39.2237
395	 0.0189	 0.0020	 39.2236
396	 0.0189	 0.0025	 39.2236
397	 0.0189	 0.0030	 39.2235
398	 0.0189	 0.0035	 39.2234
399	 0.0189	 0.0040	 39.2234
400	 0.0189	 0.0045	 39.2233
401	 0.0189	 0.0050	 39.2232
402	 0.0189	 0.0055	 39.2231
403	 0.0189	 0.0060	 39.2231
404	 0.0189	 0.0065	 39.2230
405	 0.0189	 0.0070	 39.2229
406	 0.0196	 0.0000	 39.2814
407	 0.0196	 0.0005	 39.2814
408	 0.0196	 0.0010	 39.2813
409	 0.0196	 0.0015	 39.2812
410	 0.0196	 0.0020	 39.2811
411	 0.0196	 0.0025	 39.2810
412	 0.0196	 0.0030	 39.2810
413	 0.0196	 0.0035	 39.2809
414	 0.0196	 0.0040	 39.2808
415	 0.0196	 0.0045	 39.2807
416	 0.0196	 0.0050	 39.2806
417	 0.0196	 0.0055	 39.2805
418	 0.0196	 0.0060	 39.2805
419	 0.0196	 0.0065	 39.2804
420	 0.0196	 0.0070	 39.2803
421	 0.0204	 0.0000	 39.3438
422	 0.0204	 0.0005	 39.3437
423	 0.0204	 0.0010	 39.3436
424	 0.0204	 0.0015	 39.3435
425	 0.0204	 0.0020	 39.3435
426	 0.0204	 0.0025	 39.3434
427	 0.0204	 0.0030	 39.3433
428	 0.0204	 0.0035	 39.3432
429	 0.0204	 0.0040	 39.3431
430	 0.0204	 0.0045	 39.3430
431	 0.0204	 0.0050	 39.3429
432	 0.0204	 0.0055	 39.3428
433	 0.0204	 0.0060	 39.3427
434	 0.0204	 0.0065	 39.3427
435	 0.0204	 0.0070	 39.3426
436	 0.0211	 0.0000	 39.4119
437	 0.0211	 0.0005	 39.4118
438	 0.0211	 0.0010	 39.4117
439	 0.0211	 0.0015	 39.4116
440	 0.0211	 0.0020	 39.4115
441	 0.0211	 0.0025	 39.4114
442	 0.0211	 0.0030	 39.4113
443	 0.0211	 0.0035	 39.4112
444	 0.0211	 0.0040	 39.4111
445	 0.0211	 0.0045	 39.4110
446	 0.0211	 0.0050	 39.4109
447	 0.0211	 0.0055	 39.4108
448	 0.0211	 0.0060	 39.4107
449	 0.0211	 0.0065	 39.4106
450	 0.0211	 0.0070	 39.4105
451	 0.0218	 0.0000	 39.4866
452	 0.0218	 0.0005	 39.4865
453	 0.0218	 0.0010	 39.4864
454	 0.0218	 0.0015	 39.4863
455	 0.0218	 0.0020	 39.4862
456	 0.0218	 0.0025	 39.4861
457	 0.0218	 0.0030	 39.4859
458	 0.0218	 0.0035	 39.4858
459	 0.0218	 0.0040	 39.4857
460	 0.0218	 0.0045	 39.4856
461	 0.0218	 0.0050	 39.4855
462	 0.0218	 0.0055	 39.4854
463	 0.0218	 0.0060	 39.4853
464	 0.0218	 0.0065	 39.4852
465	 0.0218	 0.0070	 39.4851
466	 0.0225	 0.0000	 39.5689
467	 0.0225	 0.0005	 39.5688
468	 0.0225	 0.0010	 39.5687
469	 0.0225	 0.0015	 39.5686
470	 0.0225	 0.0020	 39.5684
471	 0.0225	 0.0025	 39.5683
472	 0.0225	 0.0030	 39.5682
473	 0.0225	 0.0035	 39.5681
474	 0.0225	 0.0040	 39.5680
475	 0.0225	 0.0045	 39.5679
476	 0.0225	 0.0050	 39.5677
477	 0.0225	 0.0055	 39.5676
478	 0.0225	 0.0060	 39.5675
479	 0.0225	 0.0065	 39.5674
480	 0.0225	 0.0070	 39.5673
481	 0.0233	 0.0000	 39.6599
482	 0.0233	 0.0005	 39.6598
483	 0.0233	 0.0010	 39.6597
484	 0.0233	 0.0015	 39.6596
485	 0.0233	 0.0020	 39.6594
486	 0.0233	 0.0025	 39.6593
487	 0.0233	 0.0030	 39.6592
488	 0.0233	 0.0035	 39.6590
489	 0.0233	 0.0040	 39.6589
490	 0.0233	 0.0045	 39.6588
491	 0.0233	 0.0050	 39.6587
492	 0.0233	 0.0055	 39.6585
493	 0.0233	 0.0060	 39.6584
494	 0.0233	 0.0065	 39.6583
495	 0.0233	 0.0070	 39.6581
496	 0.0240	 0.0000	 39.7609
497	 0.0240	 0.0005	 39.7608
498	 0.0240	 0.0010	 39.7606
499	 0.0240	 0.0015	 39.7605
500	 0.0240	 0.0020	 39.7603
501	 0.0240	 0.0025	 39.7602
502	 0.0240	 0.0030	 39.7601
503	 0.0240	 0.0035	 39.7599
504	 0.0240	 0.0040	 39.7598
505	 0.0240	 0.0045	 39.7596
506	 0.0240	 0.0050	 39.7595
507	 0.0240	 0.0055	 39.7593
508	 0.0240	 0.0060	 39.7592
509	 0.0240	 0.0065	 39.7591
510	 0.0240	 0.0070	 39.7589
511	 0.0247	 0.0000	 39.8732
512	 0.0247	 0.0005	 39.8730
513	 0.0247	 0.0010	 39.8728
514	 0.0247	 0.0015	 39.8727
515	 0.0247	 0.0020	 39.8725
516	 0.0247	 0.0025	 39.8724
517	 0.0247	 0.0030	 39.8722
518	 0.0247	 0.0035	 39.8720
519	 0.0247	 0.0040	 39.8719
520	 0.0247	 0.0045	 39.8717
521	 0.0247	 0.0050	 39.8716
522	 0.0247	 0.0055	 39.8714
523	 0.0247	 0.0060	 39.8713
524	 0.0247	 0.0065	 39.8711
525	 0.0247	 0.0070	 39.8709
526	 0.0254	 0.0000	 39.9982
527	 0.0254	 0.0005	 39.9980
528	 0.0254	 0.0010	 39.9978
529	 0.0254	 0.0015	 39.9977
530	 0.0254	 0.0020	 39.9975
531	 0.0254	 0.0025	 39.9973
532	 0.0254	 0.0030	 39.9971
533	 0.0254	 0.0035	 39.9970
534	 0.0254	 0.0040	 39.9968
535	 0.0254	 0.0045	 39.9966
536	 0.0254	 0.0050	 39.9964
537	 0.0254	 0.0055	 39.9963
538	 0.0254	 0.0060	 39.9961
539	 0.0254	 0.0065	 39.9959
540	 0.0254	 0.0070	 39.9957
541	 0.0262	 0.0000	 40.1377
542	 0.0262	 0.0005	 40.1375
543	 0.0262	 0.0010	 40.1373
544	 0.0262	 0.0015	 40.1371
545	 0.0262	 0.0020	 40.1369
546	 0.0262	 0.0025	 40.1367
547	 0.0262	 0.0030	 40.1365
548	 0.0262	 0.0035	 40.1363
549	 0.0262	 0.0040	 40.1361
550	 0.0262	 0.0045	 40.1359
551	 0.0262	 0.0050	 40.1357
552	 0.0262	 0.0055	 40.1355
553	 0.0262	 0.0060	 40.1353
554	 0.0262	 0.0065	 40.1351
555	 0.0262	 0.0070	 40.1349
556	 0.0269	 0.0000	 40.2935
557	 0.0269	 0.0005	 40.2932
558	 0.0269	 0.0010	 40.2930
559	 0.0269	 0.0015	 40.2928
560	 0.0269	 0.0020	 40.2926
561	 0.0269	 0.0025	 40.2924
562	 0.0269	 0.0030	 40.2922
563	 0.0269	 0.0035	 40.2919
564	 0.0269	 0.0040	 40.2917
565	 0.0269	 0.0045	 40.2915
566	 0.0269	 0.0050	 40.2913
567	 0.0269	 0.0055	 40.2911
568	 0.0269	 0.0060	 40.2908
569	 0.0269	 0.0065	 40.2906
570	 0.0269	 0.0070	 40.2904
571	 0.0276	 0.0000	 40.4676
572	 0.0276	 0.0005	 40.4674
573	 0.0276	 0.0010	 40.4671
574	 0.0276	 0.0015	 40.4669
575	 0.0276	 0.0020	 40.4667
576	 0.0276	 0.0025	 40.4664
577	 0.0276	 0.0030	 40.4662
578	 0.0276	 0.0035	 40.4659
579	 0.0276	 0.0040	 40.4657
580	 0.0276	 0.0045	 40.4655
581	 0.0276	 0.0050	 40.4652
582	 0.0276	 0.0055	 40.4650
583	 0.0276	 0.0060	 40.4647
584	 0.0276	 0.0065	 40.4645
585	 0.0276	 0.0070	 40.4643
586	 0.0284	 0.0000	 40.6625
587	 0.0284	 0.0005	 40.6623
588	 0.0284	 0.0010	 40.6620
589	 0.0284	 0.0015	 40.6617
590	 0.0284	 0.0020	 40.6614
591	 0.0284	 0.0025	 40.6612
592	 0.0284	 0.0030	 40.6609
593	 0.0284	 0.0035	 40.6606
594	 0.0284	 0.0040	 40.6604
595	 0.0284	 0.0045	 40.6601
596	 0.0284	 0.0050	 40.6598
597	 0.0284	 0.0055	 40.6596
598	 0.0284	 0.0060	 40.6593
599	 0.0284	 0.0065	 40.6590
600	 0.0284	 0.0070	 40.6588
601	 0.0291	 0.0000	 40.8807
602	 0.0291	 0.0005	 40.8804
603	 0.0291	 0.0010	 40.8801
604	 0.0291	 0.0015	 40.8798
605	 0.0291	 0.0020	 40.8795
606	 0.0291	 0.0025	 40.8792
607	 0.0291	 0.0030	 40.8789
608	 0.0291	 0.0035	 40.8787
609	 0.0291	 0.0040	 40.8784
610	 0.0291	 0.0045	 40.8781
611	 0.0291	 0.0050	 40.8778
612	 0.0291	 0.0055	 40.8775
613	 0.0291	 0.0060	 40.8772
614	 0.0291	 0.0065	 40.8769
615	 0.0291	 0.0070	 40.8765
616	 0.0298	 0.0000	 41.1252
617	 0.0298	 0.0005	 41.1248
618	 0.0298	 0.0010	 41.1245
619	 0.0298	 0.0015	 41.1242
620	 0.0298	 0.0020	 41.1238
621	 0.0298	 0.0025	 41.1235
622	 0.0298	 0.0030	 41.1232
623	 0.0298	 0.0035	 41.1229
624	 0.0298	 0.0040	 41.1225
625	 0.0298	 0.0045	 41.1222
626	 0.0298	 0.0050	 41.1219
627	 0.0298	 0.0055	 41.1215
628	 0.0298	 0.0060	 41.1212
629	 0.0298	 0.0065	 41.1209
630	 0.0298	 0.0070	 41.1205
631	 0.0305	 0.0000	 41.3991
632	 0.0305	 0.0005	 41.3987
633	 0.0305	 0.0010	 41.3983
634	 0.0305	 0.0015	 41.3979
635	 0.0305	 0.0020	 41.3976
636	 0.0305	 0.0025	 41.3972
637	 0.0305	 0.0030	 41.3969
638	 0.0305	 0.0035	 41.3965
639	 0.0305	 0.0040	 41.3962
640	 0.0305	 0.0045	 41.3958
641	 0.0305	 0.0050	 41.3955
642	 0.0305	 0.0055	 41.3951
643	 0.0305	 0.0060	 41.3947
644	 0.0305	 0.0065	 41.3943
645	 0.0305	 0.0070	 41.3940
646	 0.0313	 0.0000	 41.7061
647	 0.0313	 0.0005	 41.7057
648	 0.0313	 0.0010	 41.7053
649	 0.0313	 0.0015	 41.7049
650	 0.0313	 0.0020	 41.7045
651	 0.0313	 0.0025	 41.7041
652	 0.0313	 0.0030	 41.7037
653	 0.0313	 0.0035	 41.7033
654	 0.0313	 0.0040	 41.7029
655	 0.0313	 0.0045	 41.7025
656	 0.0313	 0.0050	 41.7022
657	 0.0313	 0.0055	 41.7018
658	 0.0313	 0.0060	 41.7013
659	 0.0313	 0.0065	 41.7009
660	 0.0313	 0.0070	 41.7005
661	 0.0320	 0.0000	 42.0504
662	 0.0320	 0.0005	 42.0499
663	 0.0320	 0.0010	 42.0495
664	 0.0320	 0.0015	 42.0490
665	 0.0320	 0.0020	 42.0486
666	 0.0320	 0.0025	 42.0482
667	 0.0320	 0.0030	 42.0477
668	 0.0320	 0.0035	 42.0473
669	 0.0320	 0.0040	 42.0469
670	 0.0320	 0.0045	 42.0465
671	 0.0320	 0.0050	 42.0461
672	 0.0320	 0.0055	 42.0456
673	 0.0320	 0.0060	 42.0452
674	 0.0320	 0.0065	 42.0447
675	 0.0320	 0.0070	 42.0442
676	 0.0327	 0.0000	 42.4365
677	 0.0327	 0.0005	 42.4360
678	 0.0327	 0.0010	 42.4354
679	 0.0327	 0.0015	 42.4350
680	 0.0327	 0.0020	 42.4345
681	 0.0327	 0.0025	 42.4340
682	 0.0327	 0.0030	 42.4336
683	 0.0327	 0.0035	 42.4331
684	 0.0327	 0.0040	 42.4327
685	 0.0327	 0.0045	 42.4323
686	 0.0327	 0.0050	 42.4318
687	 0.0327	 0.0055	 42.4313
688	 0.0327	 0.0060	 42.4308
689	 0.0327	 0.0065	 42.4303
690	 0.0327	 0.0070	 42.4298
691	 0.0334	 0.0000	 42.8695
692	 0.0334	 0.0005	 42.8689
693	 0.0334	 0.0010	 42.8684
694	 0.0334	 0.0015	 42.8678
695	 0.0334	 0.0020	 42.8673
696	 0.0334	 0.0025	 42.8668
697	 0.0334	 0.0030	 42.8664
698	 0.0334	 0.0035	 42.8659
699	 0.0334	 0.0040	 42.8655
700	 0.0334	 0.0045	 42.8650
